Lead,Lead I
-62,398
-60,581
-58,76
-56,938
-55,121
-53,313
-51,517
-49,74
-47,987
-46,263
-44,578
-42,938
-41,349
-39,815
-38,344
-36,939
-35,608
-34,354
-33,183
-32,1
-31,108
-30,212
-29,416
-28,725
-28,141
-27,667
-27,307
-27,061
-26,932
-26,921
-27,028
-27,254
-27,598
-28,058
-28,632
-29,317
-30,11
-31,006
-32
-33,087
-34,262
-35,519
-36,849
-38,247
-39,705
-41,215
-42,769
-44,359
-45,977
-47,614
-49,262
-50,913
-52,559
-54,193
-55,808
-57,395
-58,949
-60,463
-61,93
-63,346
-64,705
-66,003
-67,234
-68,395
-69,483
-70,496
-71,432
-72,288
-73,065
-73,763
-74,38
-74,919
-75,38
-75,765
-76,075
-76,314
-76,483
-76,586
-76,625
-76,604
-76,526
-76,394
-76,211
-75,98
-75,703
-75,384
-75,024
-74,625
-74,189
-73,718
-73,213
-72,675
-72,106
-71,505
-70,873
-70,212
-69,52
-68,799
-68,047
-67,264
-66,45
-65,604
-64,724
-63,81
-62,861
-61,876
-60,854
-59,795
-58,697
-57,559
-56,383
-55,166
-53,91
-52,614
-51,279
-49,907
-48,499
-47,056
-45,582
-44,079
-42,549
-40,997
-39,426
-37,84
-36,242
-34,637
-33,029
-31,423
-29,822
-28,231
-26,654
-25,097
-23,563
-22,057
-20,583
-19,147
-17,75
-16,398
-15,093
-13,839
-12,638
-11,494
-10,409
-9,385
-8,423
-7,525
-6,692
-5,924
-5,221
-4,582
-4,006
-3,492
-3,037
-2,64
-2,296
-2,005
-1,762
-1,565
-1,41
-1,294
-1,212
-1,161
-1,136
-1,134
-1,15
-1,18
-1,219
-1,264
-1,309
-1,351
-1,386
-1,409
-1,415
-1,402
-1,364
-1,296
-1,195
-1,057
-0,877
-0,651
-0,376
-0,049
0,334
0,776
1,279
1,848
2,485
3,192
3,974
4,833
5,771
6,792
7,898
9,09
10,371
11,743
13,207
14,766
16,42
18,172
20,022
21,973
24,023
26,173
28,423
30,772
33,218
35,759
38,394
41,119
43,932
46,83
49,809
52,865
55,993
59,19
62,45
65,767
69,133
72,542
75,985
79,451
82,933
86,418
89,896
93,358
96,792
100,186
103,53
106,812
110,021
113,142
116,16
119,061
121,826
124,439
126,887
129,159
131,242
133,131
134,818
136,292
137,546
138,569
139,341
139,85
140,076
140,007
139,641
138,983
138,045
136,847
135,402
133,723
131,822
129,703
127,376
124,857
122,166
119,338
116,43
113,505
110,642
107,921
105,396
103,096
101,021
99,179
97,594
96,307
95,375
94,839
94,69
94,939
95,628
96,712
98,095
99,549
100,667
101,197
101,087
100,335
99,025
97,275
95,096
92,837
91,233
90,711
91,486
93,527
96,367
99,739
103,696
107,778
111,119
113,055
112,771
109,968
105,208
98,759
90,814
82,2
73,953
67,43
64,854
68,066
78,234
96,869
125,051
163,264
212,126
271,514
339,903
415,475
496,116
578,797
660,767
739,407
811,274
873,073
922,323
956,816
974,994
976,611
961,567
929,791
882,446
821,483
749,251
668,939
584,012
497,16
411,192
329,635
255,523
191,384
139,166
99,344
71,487
55,437
50,734
55,802
68,572
86,498
106,94
128,317
149,608
169,46
186,371
199,299
207,895
212,668
214,567
214,107
211,629
207,766
203,585
200,356
198,849
199,152
200,968
204
208,005
212,683
217,423
221,348
223,892
224,86
224,277
222,353
219,275
215,188
210,374
205,208
199,931
194,679
189,511
184,39
179,32
174,334
169,43
164,61
159,9
155,339
150,987
146,895
143,078
139,53
136,241
133,2
130,407
127,858
125,532
123,414
121,489
119,746
118,178
116,76
115,46
114,237
113,048
111,867
110,687
109,502
108,32
107,148
105,994
104,875
103,814
102,828
101,935
101,147
100,478
99,946
99,572
99,382
99,404
99,661
100,17
100,94
101,972
103,259
104,791
106,549
108,51
110,645
112,923
115,313
117,789
120,33
122,918
125,526
128,125
130,68
133,152
135,51
137,74
139,827
141,758
143,533
145,155
146,65
148,058
149,402
150,687
151,904
153,023
154,031
154,919
155,679
156,307
156,788
157,088
157,186
157,057
156,653
155,909
154,724
152,968
150,545
147,391
143,467
138,757
133,229
126,844
119,576
111,401
102,303
92,271
81,273
69,281
56,316
42,43
27,729
12,361
-3,558
-19,937
-36,692
-53,75
-71,015
-88,376
-105,736
-122,997
-140,044
-156,744
-172,928
-188,425
-203,117
-216,927
-229,822
-241,81
-252,881
-263,019
-272,223
-280,497
-287,864
-294,365
-300,03
-304,898
-309,042
-312,561
-315,597
-318,299
-320,778
-323,113
-325,36
-327,55
-329,72
-331,904
-334,114
-336,353
-338,621
-340,911
-343,226
-345,562
-347,894
-350,175
-352,341
-354,318
-356,058
-357,529
-358,71
-359,591
-360,167
-360,437
-360,417
-360,13
-359,595
-358,829
-357,847
-356,66
-355,292
-353,772
-352,133
-350,41
-348,631
-346,815
-344,98
-343,139
-341,3
-339,47
-337,65
-335,833
-334,021
-332,215
-330,416
-328,628
-326,853
-325,091
-323,343
-321,61
-319,892
-318,191
-316,51
-314,851
-313,216
-311,609
-310,033
-308,492
-306,989
-305,525
-304,104
-302,724
-301,387
-300,094
-298,844
-297,637
-296,474
-295,354
-294,278
-293,246
-292,258
-291,313
-290,413
-289,557
-288,745
-287,978
-287,254
-286,573
-285,935
-285,339
-284,784
-284,268
-283,79
-283,348
-282,94
-282,565
-282,221
-281,906
-281,618
-281,356
-281,117
-280,901
-280,706
-280,529
-280,371
-280,228
-280,1
-279,986
-279,885
-279,796
-279,717
-279,647
-279,585
-279,531
-279,483
-279,439
-279,399
-279,362
-279,326
-279,29
-279,253
-279,215
-279,172
-279,126
-279,074
-279,015
-278,949
-278,874
-278,79
-278,695
-278,588
-278,469
-278,336
-278,188
-278,024
-277,843
-277,644
-277,425
-277,187
-276,926
-276,644
-276,337
-276,006
-275,649
-275,264
-274,851
-274,409
-273,937
-273,433
-272,898
-272,331
-271,73
-271,097
-270,431
-269,732
-269,002
-268,239
-267,446
-266,622
-265,77
-264,889
-263,981
-263,048
-262,091
-261,111
-260,11
-259,089
-258,051
-256,996
-255,927
-254,845
-253,751
-252,648
-251,536
-250,419
-249,297
-248,173
-247,049
-245,925
-244,805
-243,69
-242,581
-241,48
-240,389
-239,307
-238,237
-237,179
-236,132
-235,098
-234,076
-233,066
-232,068
-231,082
-230,105
-229,138
-228,18
-227,23
-226,285
-225,346
-224,41
-223,477
-222,544
-221,611
-220,676
-219,737
-218,792
-217,841
-216,88
-215,908
-214,922
-213,92
-212,899
-211,857
-210,79
-209,696
-208,572
-207,415
-206,224
-204,995
-203,727
-202,416
-201,061
-199,66
-198,21
-196,709
-195,156
-193,549
-191,886
-190,165
-188,386
-186,546
-184,645
-182,682
-180,654
-178,563
-176,405
-174,182
-171,892
-169,536
-167,114
-164,627
-162,076
-159,462
-156,788
-154,057
-151,27
-148,431
-145,543
-142,61
-139,635
-136,623
-133,576
-130,501
-127,402
-124,283
-121,15
-118,009
-114,865
-111,725
-108,593
-105,477
-102,382
-99,313
-96,278
-93,281
-90,328
-87,426
-84,58
-81,794
-79,074
-76,424
-73,848
-71,35
-68,931
-66,594
-64,34
-62,171
-60,086
-58,085
-56,168
-54,333
-52,579
-50,903
-49,302
-47,773
-46,311
-44,912
-43,569
-42,276
-41,026
-39,811
-38,623
-37,454
-36,295
-35,136
-33,97
-32,788
-31,581
-30,343
-29,068
-27,747
-26,375
-24,942
-23,441
-21,864
-20,205
-18,454
-16,604
-14,648
-12,581
-10,402
-8,109
-5,7
-3,173
-0,518
2,266
5,179
8,215
11,368
14,627
17,981
21,411
24,886
28,378
31,858
35,306
38,715
42,081
45,394
48,639
51,8
54,865
57,843
60,743
63,569
66,33
69,036
71,714
74,417
77,192
80,072
83,071
86,172
89,344
92,566
95,824
99,108
102,398
105,631
108,719
111,58
114,135
116,317
118,059
119,234
119,68
119,319
118,184
116,44
114,289
111,795
108,841
105,298
101,195
96,562
91,312
85,131
77,613
68,702
58,869
48,839
39,122
30,102
22,205
16,063
12,494
11,885
13,913
17,834
23,027
29,05
35,508
41,86
47,328
51,396
54,045
55,6
56,343
56,345
55,559
53,981
51,741
48,909
45,443
41,231
36,323
31,087
26,02
21,61
18,333
16,684
16,981
19,246
23,117
27,743
32,229
36,059
38,884
40,409
40,889
41,3
43,282
49,276
61,794
82,546
112,853
153,813
205,537
267,134
336,756
411,296
487,239
561,52
631,091
692,976
744,94
785,219
812,694
827,212
828,881
817,954
795,038
760,699
715,507
660,513
596,99
526,581
451,626
374,434
297,476
223,919
156,769
98,518
51,139
15,239
-9,714
-24,347
-29,92
-28,617
-22,555
-13,962
-4,838
4,225
13,246
21,991
30,564
39,202
47,762
56,519
65,686
74,433
81,902
87,64
91,195
92,69
92,818
91,839
90,001
88,078
86,629
86,008
86,539
87,973
89,693
91,421
92,955
94,016
94,55
94,522
93,881
92,844
91,739
90,749
90
89,547
89,32
89,275
89,392
89,612
89,873
90,135
90,375
90,605
90,876
91,243
91,742
92,394
93,208
94,187
95,339
96,684
98,241
100,022
102,042
104,306
106,818
109,586
112,609
115,873
119,348
122,993
126,778
130,691
134,727
138,888
143,175
147,586
152,128
156,812
161,649
166,646
171,807
177,132
182,624
188,293
194,151
200,217
206,498
212,998
219,713
226,638
233,763
241,076
248,557
256,178
263,915
271,743
279,636
287,57
295,521
303,463
311,374
319,23
327,002
334,658
342,164
349,477
356,562
363,382
369,894
376,066
381,867
387,272
392,272
396,859
401,015
404,72
407,944
410,654
412,838
414,491
415,614
416,221
416,331
415,966
415,173
413,997
412,454
410,552
408,269
405,567
402,432
398,86
394,848
390,411
385,537
380,206
374,404
368,101
361,255
353,819
345,713
336,863
327,243
316,852
305,732
293,96
281,592
268,684
255,307
241,526
227,419
213,088
198,62
184,121
169,726
155,573
141,825
128,649
116,158
104,438
93,541
83,477
74,264
65,911
58,399
51,707
45,809
40,654
36,197
32,38
29,107
26,282
23,803
21,555
19,46
17,455
15,489
13,539
11,586
9,614
7,626
5,628
3,622
1,622
-0,357
-2,3
-4,163
-5,913
-7,522
-8,959
-10,206
-11,259
-12,109
-12,763
-13,24
-13,552
-13,722
-13,772
-13,72
-13,587
-13,396
-13,171
-12,941
-12,732
-12,561
-12,443
-12,391
-12,412
-12,512
-12,694
-12,953
-13,285
-13,687
-14,154
-14,685
-15,274
-15,916
-16,604
-17,333
-18,095
-18,886
-19,701
-20,535
-21,385
-22,246
-23,115
-23,991
-24,872
-25,753
-26,632
-27,505
-28,368
-29,219
-30,054
-30,871
-31,667
-32,44
-33,189
-33,914
-34,614
-35,29
-35,941
-36,57
-37,177
-37,764
-38,332
-38,884
-39,421
-39,944
-40,457
-40,961
-41,458
-41,95
-42,439
-42,926
-43,413
-43,901
-44,391
-44,885
-45,383
-45,885
-46,393
-46,907
-47,426
-47,953
-48,485
-49,025
-49,572
-50,125
-50,685
-51,25
-51,82
-52,393
-52,966
-53,54
-54,112
-54,68
-55,243
-55,8
-56,348
-56,888
-57,417
-57,935
-58,441
-58,934
-59,413
-59,877
-60,327
-60,763
-61,183
-61,589
-61,981
-62,36
-62,725
-63,079
-63,421
-63,752
-64,072
-64,383
-64,685
-64,978
-65,263
-65,542
-65,816
-66,086
-66,353
-66,618
-66,883
-67,149
-67,416
-67,686
-67,958
-68,232
-68,509
-68,788
-69,069
-69,35
-69,631
-69,912
-70,191
-70,467
-70,739
-71,005
-71,265
-71,516
-71,758
-71,99
-72,211
-72,42
-72,617
-72,803
-72,976
-73,137
-73,285
-73,422
-73,547
-73,66
-73,762
-73,852
-73,932
-74,001
-74,062
-74,116
-74,163
-74,208
-74,252
-74,297
-74,348
-74,407
-74,478
-74,565
-74,671
-74,8
-74,957
-75,145
-75,368
-75,629
-75,933
-76,281
-76,677
-77,124
-77,621
-78,172
-78,777
-79,437
-80,152
-80,921
-81,746
-82,626
-83,561
-84,549
-85,59
-86,682
-87,823
-89,012
-90,245
-91,519
-92,831
-94,176
-95,549
-96,946
-98,362
-99,791
-101,227
-102,663
-104,094
-105,513
-106,914
-108,289
-109,632
-110,939
-112,201
-113,415
-114,575
-115,677
-116,717
-117,691
-118,595
-119,427
-120,184
-120,864
-121,464
-121,982
-122,417
-122,769
-123,035
-123,217
-123,315
-123,329
-123,26
-123,111
-122,882
-122,577
-122,2
-121,752
-121,239
-120,665
-120,036
-119,355
-118,629
-117,865
-117,067
-116,243
-115,398
-114,537
-113,668
-112,795
-111,925
-111,061
-110,209
-109,374
-108,56
-107,77
-107,01
-106,281
-105,588
-104,932
-104,316
-103,741
-103,211
-102,724
-102,283
-101,888
-101,537
-101,232
-100,971
-100,751
-100,57
-100,426
-100,315
-100,234
-100,176
-100,139
-100,115
-100,101
-100,09
-100,076
-100,051
-100,011
-99,947
-99,854
-99,724
-99,551
-99,328
-99,051
-98,712
-98,308
-97,833
-97,282
-96,651
-95,935
-95,132
-94,237
-93,248
-92,163
-90,979
-89,695
-88,311
-86,826
-85,243
-83,562
-81,784
-79,913
-77,952
-75,905
-73,776
-71,569
-69,289
-66,942
-64,536
-62,078
-59,577
-57,043
-54,486
-51,919
-49,355
-46,806
-44,283
-41,798
-39,362
-36,988
-34,686
-32,47
-30,354
-28,351
-26,478
-24,752
-23,19
-21,804
-20,605
-19,597
-18,786
-18,18
-17,786
-17,613
-17,671
-17,976
-18,545
-19,399
-20,555
-22,015
-23,775
-25,823
-28,15
-30,75
-33,609
-36,719
-40,062
-43,619
-47,377
-51,309
-55,367
-59,486
-63,585
-67,573
-71,39
-74,986
-78,313
-81,32
-83,936
-86,094
-87,776
-88,962
-89,598
-89,685
-89,26
-88,441
-87,522
-86,82
-86,561
-86,929
-88,081
-89,961
-92,391
-95,047
-97,321
-98,595
-98,452
-96,746
-93,439
-88,875
-83,974
-79,684
-77,105
-77,75
-81,517
-87,814
-98,015
-111,86
-130,828
-156,741
-184,241
-208,877
-225,024
-226,19
-215,563
-196,118
-170,159
-141,75
-108,251
-67,585
-20,155
35,009
95,902
160,231
227,229
295,359
363,513
430,914
496,052
556,986
611,67
657,793
693,151
715,757
723,681
715,37
689,724
646,503
586,533
511,651
424,599
329,026
229,034
128,72
32,63
-54,944
-130,539
-191,568
-236,903
-266,904
-282,511
-284,968
-276,595
-260,205
-238,777
-215,363
-191,975
-169,62
-149,344
-132,253
-118,926
-109,626
-103,963
-100,912
-99,957
-100,982
-103,514
-106,823
-110,02
-112,065
-112,551
-111,702
-109,584
-106,217
-101,782
-96,52
-90,962
-85,896
-81,696
-78,368
-75,867
-74,036
-72,745
-71,952
-71,463
-70,965
-70,285
-69,349
-68,159
-66,822
-65,4
-63,908
-62,385
-60,869
-59,391
-57,981
-56,634
-55,317
-53,987
-52,586
-51,071
-49,416
-47,596
-45,599
-43,407
-40,996
-38,355
-35,479
-32,364
-29,013
-25,419
-21,569
-17,468
-13,126
-8,566
-3,83
1,062
6,093
11,249
16,522
21,908
27,402
33,024
38,789
44,7
50,747
56,891
63,109
69,41
75,812
82,349
89,05
95,893
102,889
110,099
117,514
125,097
132,708
140,064
147,048
153,726
160,191
166,586
173,095
179,866
187,316
196,095
206,446
218,301
231,327
244,908
258,544
271,756
283,703
293,425
300,439
304,564
306,144
305,918
304,345
302,062
299,975
298,848
299,184
301,299
304,965
309,758
315,553
321,824
327,973
333,674
338,562
342,385
345,21
347,001
347,553
347,056
345,647
343,291
340,108
336,095
331,159
325,378
318,843
311,452
303,168
293,992
283,856
272,819
260,952
248,29
234,934
221,019
206,676
192,032
177,19
162,216
147,177
132,143
117,174
102,345
87,726
73,41
59,529
46,208
33,566
21,684
10,589
0,308
-9,133
-17,709
-25,388
-32,144
-37,966
-42,837
-46,736
-49,663
-51,634
-52,713
-53,011
-52,653
-51,777
-50,496
-48,893
-47,056
-45,083
-43,067
-41,108
-39,291
-37,686
-36,373
-35,439
-34,958
-34,981
-35,525
-36,562
-38,05
-39,924
-42,131
-44,624
-47,345
-50,229
-53,205
-56,196
-59,142
-61,997
-64,706
-67,204
-69,438
-71,362
-72,951
-74,207
-75,14
-75,769
-76,115
-76,198
-76,052
-75,715
-75,23
-74,647
-74,001
-73,317
-72,622
-71,945
-71,31
-70,741
-70,248
-69,83
-69,487
-69,217
-69,018
-68,884
-68,806
-68,768
-68,754
-68,745
-68,729
-68,699
-68,648
-68,571
-68,466
-68,33
-68,166
-67,981
-67,779
-67,564
-67,336
-67,099
-66,857
-66,614
-66,376
-66,147
-65,931
-65,732
-65,551
-65,39
-65,251
-65,133
-65,035
-64,957
-64,896
-64,852
-64,825
-64,815
-64,823
-64,847
-64,889
-64,948
-65,024
-65,116
-65,224
-65,346
-65,481
-65,628
-65,785
-65,951
-66,125
-66,304
-66,489
-66,678
-66,87
-67,063
-67,256
-67,448
-67,638
-67,825
-68,008
-68,185
-68,357
-68,523
-68,681
-68,833
-68,978
-69,115
-69,245
-69,367
-69,482
-69,59
-69,689
-69,782
-69,867
-69,945
-70,016
-70,082
-70,142
-70,198
-70,25
-70,3
-70,347
-70,392
-70,437
-70,481
-70,526
-70,571
-70,617
-70,665
-70,716
-70,77
-70,828
-70,891
-70,959
-71,032
-71,111
-71,195
-71,285
-71,379
-71,479
-71,583
-71,69
-71,801
-71,915
-72,032
-72,15
-72,269
-72,388
-72,507
-72,623
-72,737
-72,847
-72,953
-73,054
-73,149
-73,237
-73,319
-73,394
-73,46
-73,519
-73,568
-73,607
-73,636
-73,654
-73,661
-73,655
-73,638
-73,608
-73,566
-73,512
-73,447
-73,371
-73,284
-73,187
-73,081
-72,965
-72,841
-72,709
-72,571
-72,426
-72,275
-72,12
-71,96
-71,797
-71,63
-71,459
-71,285
-71,107
-70,925
-70,739
-70,549
-70,355
-70,157
-69,956
-69,75
-69,542
-69,329
-69,114
-68,894
-68,671
-68,443
-68,212
-67,976
-67,737
-67,493
-67,246
-66,995
-66,742
-66,486
-66,229
-65,971
-65,712
-65,455
-65,2
-64,95
-64,705
-64,47
-64,245
-64,034
-63,84
-63,665
-63,512
-63,385
-63,284
-63,214
-63,176
-63,173
-63,206
-63,279
-63,392
-63,548
-63,748
-63,994
-64,286
-64,625
-65,01
-65,441
-65,918
-66,438
-67
-67,603
-68,243
-68,917
-69,623
-70,356
-71,112
-71,885
-72,67
-73,461
-74,25
-75,032
-75,797
-76,54
-77,251
-77,925
-78,553
-79,128
-79,642
-80,089
-80,462
-80,752
-80,954
-81,061
-81,066
-80,965
-80,753
-80,427
-79,982
-79,418
-78,732
-77,923
-76,992
-75,938
-74,764
-73,47
-72,061
-70,54
-68,911
-67,181
-65,356
-63,444
-61,452
-59,391
-57,271
-55,102
-52,897
-50,669
-48,432
-46,199
-43,985
-41,803
-39,671
-37,602
-35,61
-33,71
-31,917
-30,249
-28,722
-27,355
-26,163
-25,16
-24,358
-23,769
-23,4
-23,26
-23,354
-23,688
-24,272
-25,119
-26,244
-27,665
-29,392
-31,425
-33,759
-36,38
-39,275
-42,431
-45,825
-49,44
-53,262
-57,273
-61,458
-65,794
-70,236
-74,724
-79,179
-83,507
-87,63
-91,484
-95,023
-98,236
-101,091
-103,549
-105,589
-107,173
-108,275
-108,921
-109,093
-108,754
-107,962
-106,836
-105,63
-104,757
-104,475
-104,845
-105,893
-107,598
-109,945
-112,895
-116,052
-118,644
-120,109
-120,229
-119,113
-117,093
-114,295
-110,774
-106,984
-103,928
-102,735
-104,162
-108,308
-114,809
-123,262
-133,192
-143,888
-153,866
-160,804
-162,413
-156,799
-142,381
-118,125
-83,263
-37,003
20,554
87,988
163,278
243,848
326,656
408,993
488,054
560,408
622,896
673,006
708,727
728,831
732,841
720,469
691,845
648,029
590,689
522,005
444,609
361,394
275,316
189,313
106,403
29,423
-39,147
-97,324
-143,871
-178,518
-201,591
-213,55
-215,189
-207,843
-193,365
-174,011
-151,892
-128,477
-104,953
-82,728
-63,459
-48,527
-38,479
-33,015
-31,492
-33,423
-38,324
-45,359
-53,044
-59,701
-64,307
-66,549
-66,54
-64,489
-60,583
-55,156
-48,972
-43,053
-38,045
-34,193
-31,467
-29,677
-28,669
-28,315
-28,35
-28,393
-28,217
-27,724
-26,908
-25,871
-24,676
-23,336
-21,894
-20,4
-18,868
-17,298
-15,671
-13,928
-12,042
-10,011
-7,821
-5,477
-2,975
-0,306
2,526
5,516
8,668
11,981
15,45
19,074
22,838
26,723
30,709
34,761
38,859
42,995
47,163
51,366
55,608
59,894
64,232
68,639
73,129
77,712
82,402
87,205
92,139
97,221
102,473
107,918
113,571
119,445
125,546
131,881
138,452
145,258
152,288
159,527
166,957
174,557
182,304
190,17
198,12
206,119
214,133
222,129
230,08
237,953
245,719
253,35
260,816
268,093
275,171
282,039
288,691
295,133
301,369
307,411
313,285
318,998
324,555
329,953
335,175
340,21
345,035
349,622
353,94
357,955
361,613
364,865
367,652
369,896
371,532
372,492
372,693
372,077
370,598
368,215
364,907
360,665
355,487
349,389
342,389
334,505
325,778
316,25
305,98
295,05
283,522
271,465
258,965
246,096
232,931
219,55
206,02
192,402
178,759
165,153
151,653
138,338
125,285
112,559
100,213
88,29
76,846
65,937
55,6
45,867
36,762
28,296
20,479
13,323
6,825
0,967
-4,281
-8,971
-13,161
-16,904
-20,241
-23,217
-25,886
-28,298
-30,497
-32,516
-34,377
-36,099
-37,703
-39,205
-40,618
-41,939
-43,157
-44,251
-45,193
-45,965
-46,554
-46,95
-47,141
-47,123
-46,892
-46,457
-45,834
-45,038
-44,083
-42,982
-41,751
-40,411
-38,987
-37,505
-35,994
-34,479
-32,979
-31,511
-30,091
-28,729
-27,435
-26,212
-25,059
-23,977
-22,966
-22,028
-21,163
-20,369
-19,644
-18,985
-18,388
-17,851
-17,37
-16,942
-16,565
-16,237
-15,956
-15,721
-15,533
-15,39
-15,293
-15,24
-15,231
-15,263
-15,337
-15,451
-15,605
-15,796
-16,025
-16,291
-16,593
-16,931
-17,304
-17,714
-18,159
-18,64
-19,156
-19,707
-20,294
-20,915
-21,57
-22,259
-22,982
-23,737
-24,524
-25,342
-26,19
-27,067
-27,971
-28,9
-29,852
-30,823
-31,811
-32,811
-33,821
-34,835
-35,85
-36,862
-37,868
-38,862
-39,843
-40,805
-41,746
-42,662
-43,55
-44,407
-45,23
-46,016
-46,764
-47,472
-48,137
-48,76
-49,338
-49,872
-50,36
-50,802
-51,198
-51,549
-51,854
-52,114
-52,331
-52,506
-52,643
-52,743
-52,811
-52,85
-52,864
-52,859
-52,837
-52,805
-52,766
-52,725
-52,687
-52,656
-52,636
-52,633
-52,649
-52,688
-52,755
-52,851
-52,98
-53,144
-53,344
-53,583
-53,862
-54,182
-54,544
-54,948
-55,397
-55,889
-56,424
-57,003
-57,625
-58,287
-58,989
-59,728
-60,501
-61,305
-62,138
-62,994
-63,871
-64,764
-65,669
-66,582
-67,499
-68,415
-69,326
-70,228
-71,117
-71,989
-72,84
-73,668
-74,469
-75,241
-75,982
-76,689
-77,36
-77,995
-78,591
-79,147
-79,662
-80,134
-80,564
-80,951
-81,295
-81,596
-81,855
-82,072
-82,249
-82,387
-82,488
-82,553
-82,584
-82,585
-82,556
-82,501
-82,423
-82,324
-82,209
-82,078
-81,937
-81,788
-81,633
-81,476
-81,318
-81,163
-81,011
-80,866
-80,729
-80,602
-80,489
-80,389
-80,306
-80,241
-80,196
-80,171
-80,168
-80,187
-80,23
-80,297
-80,389
-80,506
-80,649
-80,818
-81,014
-81,236
-81,484
-81,756
-82,052
-82,369
-82,706
-83,06
-83,428
-83,808
-84,197
-84,593
-84,995
-85,4
-85,805
-86,207
-86,604
-86,994
-87,37
-87,728
-88,061
-88,365
-88,635
-88,867
-89,056
-89,199
-89,29
-89,327
-89,306
-89,226
-89,079
-88,858
-88,552
-88,157
-87,674
-87,108
-86,462
-85,739
-84,94
-84,072
-83,144
-82,163
-81,125
-80,019
-78,833
-77,561
-76,206
-74,779
-73,293
-71,751
-70,147
-68,475
-66,735
-64,932
-63,063
-61,116
-59,073
-56,933
-54,717
-52,471
-50,237
-48,044
-45,912
-43,852
-41,879
-40,022
-38,314
-36,782
-35,442
-34,312
-33,419
-32,809
-32,534
-32,62
-33,063
-33,832
-34,906
-36,286
-37,976
-39,981
-42,289
-44,875
-47,716
-50,803
-54,125
-57,664
-61,39
-65,248
-69,182
-73,156
-77,14
-81,115
-85,04
-88,841
-92,443
-95,774
-98,793
-101,471
-103,776
-105,678
-107,141
-108,135
-108,651
-108,712
-108,347
-107,609
-106,525
-105,085
-103,421
-101,793
-100,466
-99,745
-99,752
-100,415
-101,856
-104,308
-107,716
-111,775
-115,946
-119,452
-121,998
-123,753
-124,557
-124,153
-122,582
-120,211
-118,127
-117,832
-120,147
-125,201
-133,106
-143,757
-156,696
-170,825
-183,721
-192,276
-193,631
-185,37
-165,583
-132,786
-85,931
-25,017
48,287
131,199
220,13
310,988
399,89
482,797
555,553
614,62
657,458
682,354
688,717
676,982
647,806
602,547
543,439
473,074
394,27
310,19
223,821
137,72
54,793
-22,07
-90,605
-148,92
-195,571
-230,104
-252,478
-262,659
-261,688
-251,514
-234,22
-212,248
-188,192
-163,932
-141,294
-122,414
-108,375
-99,299
-94,964
-94,449
-96,443
-100,023
-103,985
-106,626
-106,994
-104,735
-99,727
-92,456
-83,632
-73,748
-63,586
-54,228
-46,29
-40,087
-35,785
-33,172
-32,002
-32,101
-33,113
-34,587
-36,252
-37,933
-39,539
-41,091
-42,549
-43,838
-44,94
-45,843
-46,519
-46,926
-46,989
-46,642
-45,869
-44,686
-43,127
-41,23
-39,017
-36,508
-33,733
-30,723
-27,522
-24,163
-20,67
-17,074
-13,41
-9,722
-6,064
-2,469
1,057
4,514
7,915
11,276
14,607
17,927
21,261
24,634
28,068
31,584
35,197
38,927
42,799
46,841
51,085
55,557
60,269
65,232
70,45
75,93
81,675
87,688
93,961
100,485
107,247
114,235
121,433
128,822
136,373
144,051
151,821
159,65
167,511
175,383
183,24
191,049
198,777
206,384
213,841
221,132
228,242
235,155
241,87
248,386
254,724
260,924
267,01
272,99
278,86
284,591
290,168
295,583
300,825
305,887
310,747
315,364
319,704
323,74
327,416
330,663
333,378
335,422
336,688
337,103
336,616
335,211
332,862
329,527
325,185
319,828
313,451
306,066
297,671
288,243
277,808
266,43
254,216
241,331
227,906
214,04
199,825
185,334
170,652
155,888
141,129
126,445
111,926
97,666
83,789
70,457
57,778
45,817
34,599
24,102
14,318
5,263
-3,063
-10,66
-17,542
-23,74
-29,273
-34,144
-38,391
-42,073
-45,281
-48,148
-50,772
-53,211
-55,509
-57,683
-59,753
-61,752
-63,692
-65,575
-67,4
-69,164
-70,875
-72,551
-74,189
-75,769
-77,251
-78,576
-79,704
-80,617
-81,302
-81,758
-81,986
-81,988
-81,779
-81,387
-80,835
-80,143
-79,327
-78,395
-77,363
-76,258
-75,106
-73,943
-72,793
-71,675
-70,607
-69,6
-68,666
-67,811
-67,037
-66,339
-65,714
-65,161
-64,68
-64,273
-63,941
-63,679
-63,485
-63,356
-63,29
-63,283
-63,334
-63,438
-63,594
-63,798
-64,049
-64,345
-64,684
-65,063
-65,477
-65,923
-66,396
-66,89
-67,403
-67,928
-68,461
-68,998
-69,535
-70,067
-70,592
-71,106
-71,606
-72,089
-72,553
-72,995
-73,414
-73,808
-74,176
-74,516
-74,827
-75,109
-75,36
-75,58
-75,768
-75,925
-76,052
-76,147
-76,213
-76,251
-76,261
-76,247
-76,209
-76,151
-76,075
-75,983
-75,878
-75,764
-75,643
-75,518
-75,392
-75,269
-75,151
-75,041
-74,942
-74,856
-74,787
-74,736
-74,706
-74,699
-74,717
-74,761
-74,833
-74,934
-75,066
-75,23
-75,426
-75,655
-75,917
-76,211
-76,538
-76,896
-77,284
-77,701
-78,145
-78,613
-79,105
-79,617
-80,147
-80,693
-81,252
-81,822
-82,401
-82,985
-83,573
-84,162
-84,749
-85,332
-85,909
-86,478
-87,037
-87,584
-88,117
-88,634
-89,134
-89,615
-90,076
-90,516
